ID,YEAR,COUNTRY,MAGNITUDE
8170,2008,PHILIPPINES,6
8171,2008,CHINA,5
8172,2008,CHINA,6
8173,2008,NEW ZEALAND,5.5
8174,2008,CHINA,6.7
10114,2008,ATLANTIC OCEAN,5
8175,2008,RUSSIA,6.2
8132,2008,CHINA,5.9
8176,2008,TURKEY,4.1
8185,2008,INDONESIA,5.4
8133,2008,IRAN,6.1
8134,2008,JAPAN,6.8
8186,2008,INDIA,5
8160,2008,KYRGYZSTAN,6.6
8161,2008,CHINA,6.3
8162,2008,RUSSIA,5.7
8177,2008,PAKISTAN,6.4
8206,2008,PAKISTAN,6.4
8207,2008,CHINA,6.3
8191,2008,INDONESIA,7.3
8192,2008,PANAMA,6.1
8208,2008,CZECH REPUBLIC,4.1
8253,2008,IRAN,5.4
8254,2008,CHINA,4.5
8255,2008,ARGENTINA,4.1
9834,2008,CHINA,4.8
8256,2008,MYANMAR (BURMA),4.7
8257,2008,AFGHANISTAN,5.8
8204,2009,INDONESIA,7.6
8211,2009,INDONESIA,7.3
8210,2009,COSTA RICA,6.1
8250,2009,RUSSIA,7.4
8258,2009,PERU,4.6
8251,2009,INDONESIA,7.2
8278,2009,PAKISTAN,5.4
8279,2009,CHINA,5.5
8259,2009,TONGA,7.6
8298,2009,INDIA,4.1
8299,2009,NICARAGUA,4.4
8264,2009,ITALY,6.3
8277,2009,ITALY,5.5
8317,2009,INDIA,5.2
8318,2009,AFGHANISTAN,5.4
8379,2009,SAUDI ARABIA,4.6
8380,2009,SAUDI ARABIA,5.7
8381,2009,INDIA,4.9
8382,2009,MACEDONIA,5.3
8297,2009,HONDURAS,7.3
8384,2009,VANUATU,5.7
8385,2009,VANUATU,6.3
8383,2009,KAZAKHSTAN,5.4
8388,2009,PANAMA,6
8389,2009,CHINA,5.7
8357,2009,NEW ZEALAND,7.8
8390,2009,CHINA,5.8
8492,2009,CHINA,3.4
8378,2009,INDIA,7.5
8377,2009,JAPAN,6.4
8472,2009,INDONESIA,6.7
8512,2009,CHINA,6.2
8513,2009,MYANMAR (BURMA),5.2
8386,2009,INDONESIA,7
8532,2009,GEORGIA,6
8387,2009,VENEZUELA,6.3
8533,2009,PHILIPPINES,5.7
8534,2009,INDONESIA,5.7
8392,2009,BHUTAN,6.1
8535,2009,AUSTRALIA,3.1
8408,2009,SAMOA,8.1
8409,2009,INDONESIA,7.5
8552,2009,INDONESIA,6.6
8410,2009,VANUATU,7.6
8572,2009,SOLOMON ISLANDS,7.8
8573,2009,ECUADOR,5.4
8574,2009,AFGHANISTAN,6.1
8772,2009,BHUTAN,5.3
8431,2009,CHINA,4.9
8430,2009,IRAN,5.1
8451,2009,INDONESIA,6.6
8592,2009,VENEZUELA,5.4
8792,2009,SOUTH AFRICA,3.5
8793,2009,MALAWI,5.9
8794,2009,INDIA,5.1
8795,2009,JAPAN,4.9
8652,2009,TAIWAN,6.4
8632,2009,MALAWI,6
8812,2009,MEXICO,5.9
8813,2009,BHUTAN,5.2
8693,2010,TAJIKISTAN,5.1
8672,2010,SOLOMON ISLANDS,6.6
8673,2010,SOLOMON ISLANDS,7.1
8692,2010,SOLOMON ISLANDS,6.8
8992,2010,INDONESIA,5.1
8712,2010,USA,6.5
8732,2010,HAITI,7
8993,2010,VENEZUELA,5.5
8994,2010,IRAN,5
8995,2010,CHINA,4.4
8752,2010,CHINA,4.7
9052,2010,CHINA,4.8
9032,2010,JAPAN,7
8872,2010,CHILE,8.8
9053,2010,ARGENTINA,6.3
9152,2010,TAIWAN,6.3
8892,2010,TURKEY,6.1
8912,2010,CHILE,6.9
9372,2010,INDIA,6.7
8932,2010,MEXICO,7.2
8973,2010,INDONESIA,7.8
8972,2010,CHINA,6.9
9012,2010,AFGHANISTAN,5.6
9033,2010,AUSTRALIA,5.2
9512,2010,INDIA,4.5
9513,2010,PERU,6.2
9092,2010,INDONESIA,7.2
9132,2010,ALGERIA,5.2
9514,2010,USA TERRITORY,5.8
9172,2010,USA TERRITORY,4.4
9252,2010,INDIA,7.5
9764,2010,USA,5.8
9292,2010,INDONESIA,7
9765,2010,INDIA,5.9
9766,2010,INDIA,5.2
9373,2010,CANADA,5.2
9767,2010,MEXICO,6.2
9412,2010,IRAN,5.8
9432,2010,PHILIPPINES,7.6
9769,2010,IRAN,5.4
9452,2010,VANUATU,7.2
9770,2010,ECUADOR,7.1
9612,2010,USA TERRITORY,6.9
9472,2010,IRAN,5.7
9771,2010,CHINA,4.9
9492,2010,NEW ZEALAND,7
9772,2010,NEW ZEALAND,5
9773,2010,NEW ZEALAND,5.1
9774,2010,NEW ZEALAND,5
9775,2010,BANGLADESH,4.8
9552,2010,IRAN,5.8
9777,2010,PAKISTAN,5.2
9592,2010,INDONESIA,7.8
9632,2010,SERBIA AND MONTENEGRO,5.5
9803,2010,IRAN,4.9
9825,2010,PAKISTAN,4.7
9827,2010,ETHIOPIA,5.1
9826,2010,USA,3.7
9760,2010,IRAN,6.5
9759,2010,JAPAN,7.4
9761,2010,VANUATU,7.3
9828,2010,NEW ZEALAND,4.5
9762,2011,IRAN,4.5
9811,2011,VANUATU,6.5
9763,2011,PAKISTAN,7.2
9830,2011,CHINA,4.8
9831,2011,MYANMAR (BURMA),6.3
9776,2011,CHILE,6.8
9832,2011,USA,3.1
9779,2011,NEW ZEALAND,6.1
9835,2011,PHILIPPINES,5.5
9797,2011,JAPAN,7.5
9836,2011,CHINA,5.5
9799,2011,JAPAN,9.1
9805,2011,JAPAN,7.9
9806,2011,JAPAN,7.6
9801,2011,MYANMAR (BURMA),6.8
9848,2011,NEPAL,5.4
9804,2011,JAPAN,7.1
9847,2011,CHINA,5.1
9841,2011,JAPAN,6.6
9864,2011,INDONESIA,6.1
9821,2011,SPAIN,5.1
9833,2011,TURKEY,4.3
9857,2011,CHINA,5.3
9858,2011,NEW ZEALAND,6
9859,2011,CHINA,5.3
9824,2011,USA,7.3
9860,2011,CHINA,5.3
9822,2011,KERMADEC ISLANDS (NEW ZEALAND),7.6
9823,2011,JAPAN,7
9829,2011,UZBEKISTAN,6.1
9862,2011,CHINA,5
9872,2011,CHINA,5.7
9838,2011,VANUATU,7.1
9837,2011,VANUATU,7
9873,2011,USA,5.4
9861,2011,USA,5.8
9839,2011,USA,6.8
9840,2011,INDONESIA,6.7
9874,2011,INDIA,4.3
9842,2011,INDIA,6.9
9843,2011,GUATEMALA,5.6
9875,2011,INDIA,5
9846,2011,KERMADEC ISLANDS (NEW ZEALAND),7.4
9845,2011,TURKEY,7.1
9886,2011,PERU,6.9
9887,2011,INDIA,3.5
9888,2011,ECUADOR,4
9849,2011,CHINA,5.6
9850,2011,USA,5.7
9851,2011,PHILIPPINES,5
9889,2011,USA,5
9852,2011,TURKEY,5.7
9890,2011,INDIA,5.8
9863,2011,EL SALVADOR,5.1
9891,2011,CHINA,5.3
9854,2011,NEW ZEALAND,5.3
9853,2011,MEXICO,6.4
9855,2011,NEW ZEALAND,5.8
9856,2011,RUSSIA,6.7
9866,2012,IRAN,5.3
9867,2012,PERU,6.4
9871,2012,VANUATU,7
9870,2012,PHILIPPINES,6.7
9904,2012,TAIWAN,5.9
9903,2012,IRAN,5.2
9905,2012,PHILIPPINES,5.6
9878,2012,JAPAN,6.9
9877,2012,PHILIPPINES,5.8
9876,2012,MEXICO,7.4
9920,2012,CHILE,7.2
9879,2012,INDONESIA,8.6
9880,2012,INDONESIA,8.2
9885,2012,VANUATU,6.3
9884,2012,CHILE,6.7
9893,2012,IRAN,5.4
9894,2012,AZERBAIJAN,5.7
9930,2012,INDIA,5.4
9931,2012,TAJIKISTAN,5.7
9932,2012,CHILE,6.3
9933,2012,BRAZIL,4.1
9902,2012,ITALY,6.1
9948,2012,ITALY,5.1
9906,2012,BULGARIA,5.6
9901,2012,ITALY,5.9
9909,2012,INDONESIA,5.8
9921,2012,TURKEY,6.1
9922,2012,AFGHANISTAN,5.8
9949,2012,TURKEY,5.3
9919,2012,CHINA,5.5
9924,2012,CHINA,6.3
9950,2012,CHINA,4.9
9951,2012,INDONESIA,6.5
9926,2012,SOLOMON ISLANDS,6.4
9928,2012,IRAN,6.5
9929,2012,RUSSIA,7.7
9938,2012,INDONESIA,6.3
9934,2012,NICARAGUA,7.3
9935,2012,PHILIPPINES,7.6
9936,2012,COSTA RICA,7.6
9937,2012,CHINA,5.6
9968,2012,INDIA,5
9941,2012,CANADA,7.7
9942,2012,GUATEMALA,7.3
9943,2012,MYANMAR (BURMA),6.8
9944,2012,CHINA,5.1
9945,2012,IRAN,5.7
9946,2012,JAPAN,7.2
9953,2013,USA,7.5
9957,2013,INDONESIA,6.1
9958,2013,SOLOMON ISLANDS,7.9
9963,2013,SOLOMON ISLANDS,7
9964,2013,COLOMBIA,7
9999,2013,RUSSIA,4.2
9965,2013,CHINA,4.9
9966,2013,PERU,5.3
9967,2013,CHINA,5.4
10000,2013,CHINA,5.1
9975,2013,TAIWAN,6
9974,2013,IRAN,6.3
10182,2013,HONDURAS,5.4
9980,2013,JAPAN,5.8
9976,2013,IRAN,7.7
10035,2013,JAPAN,5.8
10036,2013,USA,2.1
9977,2013,RUSSIA,7.2
9978,2013,CHINA,6.6
9983,2013,AFGHANISTAN,5.5
9991,2013,INDIA,5.7
9994,2013,IRAN,6.1
10037,2013,ALGERIA,4.9
9998,2013,RUSSIA,8.3
10003,2013,PHILIPPINES,5.7
10002,2013,TAIWAN,6.3
10007,2013,RUSSIA,5.3
10006,2013,INDONESIA,5.1
10005,2013,INDONESIA,6.1
10038,2013,INDONESIA,5.7
10034,2013,ALGERIA,4.8
10021,2013,NEW ZEALAND,6.5
10018,2013,CHINA,6
10033,2013,GREECE,5.1
10032,2013,NEW ZEALAND,6.5
10029,2013,MEXICO,6.2
10031,2013,CHINA,5.8
10030,2013,GUATEMALA,6.6
10039,2013,PAKISTAN,7.7
10040,2013,PERU,7
10043,2013,PAKISTAN,6.8
10049,2013,GREECE,6.4
10048,2013,PHILIPPINES,7.1
10050,2013,INDONESIA,5.3
10052,2013,JAPAN,7.1
10054,2013,ANTARCTICA,7.8
10056,2013,IRAN,5.6
10059,2014,IRAN,5.5
10068,2014,USA TERRITORY,6.4
10067,2014,NEW ZEALAND,6.2
10070,2014,INDONESIA,6.1
10069,2014,GREECE,6.1
10072,2014,IRAN,5.3
10071,2014,GREECE,6.1
10073,2014,CHINA,6.9
10074,2014,AUSTRALIA,4.5
10087,2014,JAPAN,6.3
10075,2014,CHILE,6.7
10082,2014,USA,5.1
10079,2014,CHILE,8.2
10080,2014,CHILE,7.6
10081,2014,CHINA,5.4
10083,2014,NICARAGUA,6.1
10084,2014,SOLOMON ISLANDS,7.6
10085,2014,SOLOMON ISLANDS,7.4
10086,2014,NICARAGUA,5.1
10088,2014,MEXICO,7.2
10091,2014,PAPUA NEW GUINEA,7.5
10093,2014,THAILAND,6
10095,2014,MEXICO,6.4
10094,2014,PAKISTAN,4.5
10099,2014,GERMANY,4.1
10098,2014,ALBANIA,5.1
10096,2014,GREECE,6.9
10097,2014,CHINA,5.9
10101,2014,NEW ZEALAND,6.9
10100,2014,USA,7.9
10102,2014,MEXICO,6.9
10105,2014,JAPAN,6.5
10107,2014,USA,6.1
10104,2014,MEXICO,6.3
10103,2014,ALGERIA,5.6
10106,2014,CHINA,6.1
10109,2014,SOUTH AFRICA,5.3
10113,2014,ECUADOR,5.1
10112,2014,CHINA,5.1
10111,2014,IRAN,6.2
10110,2014,USA,6
10117,2014,PHILIPPINES,5.2
10118,2014,PERU,4.9
10116,2014,CHINA,6
10115,2014,CHILE,7.1
10193,2014,EL SALVADOR,7.3
10119,2014,INDONESIA,7.1
10121,2014,CHINA,5.9
10122,2014,JAPAN,6.2
10128,2014,CHINA,5.6
10131,2015,JAPAN,6.7
10135,2015,VANUATU,6.4
10127,2015,CHINA,4.6
10126,2015,BOSNIA-HERZEGOVINA,3.4
10125,2015,CHINA,5.2
10124,2015,PAKISTAN,5.4
10137,2015,SERBIA AND MONTENEGRO,4.4
10132,2015,CHINA,4.7
10133,2015,PAPUA NEW GUINEA,7.5
10136,2015,TAIWAN,6.4
10134,2015,NEPAL,7.8
10140,2015,JAPAN,5.7
10139,2015,PAPUA NEW GUINEA,7.5
10141,2015,NEPAL,7.3
10143,2015,JAPAN,7.8
10151,2015,MALAYSIA,6
10153,2015,INDIA,5.1
10152,2015,CHINA,6.4
10147,2015,SOLOMON ISLANDS,6.7
10146,2015,SOLOMON ISLANDS,7
10145,2015,PAKISTAN,5.1
10157,2015,USA,6.9
10149,2015,INDONESIA,7
10150,2015,PANAMA,5.9
10148,2015,RWANDA,5.5
10156,2015,CHILE,8.3
10158,2015,INDONESIA,6.6
10160,2015,ARGENTINA,5.8
10159,2015,AFGHANISTAN,7.5
10161,2015,VENEZUELA,5.3
10162,2015,CHILE,6.9
10163,2015,JAPAN,6.7
10164,2015,GREECE,6.5
10166,2015,PERU,7.6
10165,2015,PERU,7.6
10168,2015,TAJIKISTAN,7.2
10169,2015,AFGHANISTAN,6.3
10170,2016,INDIA,6.7
10171,2016,INDONESIA,5.5
10172,2016,USA,7.1
10173,2016,MOROCCO,6.3
10174,2016,TAIWAN,6.4
10175,2016,INDONESIA,7.8
10186,2016,AFGHANISTAN,6.6
10177,2016,JAPAN,7
10176,2016,ECUADOR,7.8
10179,2016,VANUATU,7
10178,2016,CHINA,5.5
10181,2016,ECUADOR,6.8
10185,2016,INDONESIA,6.3
10187,2016,TAJIKISTAN,5.4
10188,2016,USA TERRITORY,7.7
10189,2016,INDONESIA,5.9
10190,2016,NEW CALEDONIA,7.2
10191,2016,PERU,5.4
10192,2016,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,7.4
10194,2016,ITALY,6.2
10195,2016,MYANMAR (BURMA),6.8
10196,2016,NEW ZEALAND,7.1
10197,2016,TANZANIA,5.9
10198,2016,MACEDONIA,5.3
10199,2016,SOUTH KOREA,4.6
10228,2016,RWANDA,4.8
10229,2016,PAKISTAN,5.4
10200,2016,JAPAN,6.2
10201,2016,ITALY,6.6
10202,2016,ITALY,6.6
10204,2016,USA,5
10206,2016,NEW ZEALAND,7.8
10209,2016,JAPAN,6.9
10211,2016,NICARAGUA,7
10230,2016,NEPAL,5.4
10231,2016,POLAND,
10232,2016,PERU,6.2
10215,2016,INDONESIA,6.5
10218,2016,SOLOMON ISLANDS,7.8
10219,2016,SOLOMON ISLANDS,6.9
10220,2016,PAPUA NEW GUINEA,7.9
10221,2016,ECUADOR,5.4
10224,2016,CHILE,7.6
10226,2017,INDIA,5.5
10225,2017,FIJI,6.9
10227,2017,IRAN,5.3
10234,2017,ITALY,5.7
10235,2017,PAPUA NEW GUINEA,7.9
